-213.148 376160000000 137510000000 2314100000 2559500000 1167477980000
-213.148 376030000000 137500000000 2309000000 2555100000 1167201400000
-213.138 375880000000 137500000000 2303000000 2549800000 1166941000000
-213.138 375730000000 137500000000 2295900000 2543700000 1166662420000
-213.128 375560000000 137500000000 2287800000 2536600000 1166344040000
-213.118 375370000000 137490000000 2278700000 2528700000 1165934260000
-213.118 375170000000 137490000000 2268600000 2519800000 1165548680000
-213.108 374960000000 137490000000 2257400000 2510200000 1165136120000
-213.108 374740000000 137490000000 2245300000 2499600000 1164694540000
-213.098 374510000000 137480000000 2232100000 2488100000 1164169580000
-213.088 374260000000 137480000000 2217900000 2475800000 1163661220000
-213.088 373990000000 137480000000 2202800000 2462500000 1163113840000
-213.078 373720000000 137470000000 2186600000 2448400000 1162494280000
-213.068 373430000000 137470000000 2169400000 2433400000 1161890120000
-213.068 373120000000 137460000000 2151100000 2417600000 1161193780000
-213.058 372810000000 137460000000 2131900000 2400800000 1160532420000
-213.058 372480000000 137450000000 2111700000 2383200000 1159779660000
-213.048 372140000000 137450000000 2090400000 2364700000 1159051520000
-213.038 371780000000 137450000000 2068100000 2345300000 1158284780000
-213.038 371410000000 137440000000 2044800000 2325000000 1157435440000
-213.028 371030000000 137430000000 2020600000 2303800000 1156558280000
-213.028 371030000000 137430000000 2020600000 2303800000 1156558280000
-212.998 368780000000 137400000000 1892200000 2192000000 1151803160000
-212.958 366580000000 137370000000 1791700000 2104500000 1147607260000
-212.918 364410000000 137340000000 1713000000 2035900000 1143838200000
-212.888 362280000000 137310000000 1651400000 1982300000 1140422520000
-212.848 360190000000 137280000000 1603100000 1940200000 1137288580000
-212.818 358140000000 137240000000 1565400000 1907300000 1134333720000
-212.778 356120000000 137210000000 1535800000 1881600000 1131612440000
-212.748 354140000000 137180000000 1512600000 1861400000 1129047080000
-212.708 352200000000 137140000000 1494500000 1845600000 1126560300000
-212.668 350290000000 137110000000 1480300000 1833200000 1124228740000
-212.638 348410000000 137070000000 1469100000 1823500000 1121928980000
-212.598 346570000000 137040000000 1460400000 1815900000 1119767920000
-212.568 344770000000 137000000000 1453600000 1810000000 1117628080000
-212.528 342990000000 136960000000 1448200000 1805300000 1115533560000
-212.498 341250000000 136920000000 1444100000 1801700000 1113502380000
-212.458 339540000000 136890000000 1440800000 1798800000 1111569840000
-212.418 337860000000 136850000000 1438200000 1796600000 1109627160000
-212.388 336220000000 136810000000 1436200000 1794900000 1107735160000
-212.348 334600000000 136770000000 1434600000 1793500000 1105869880000
-212.318 333010000000 136730000000 1433400000 1792400000 1104041320000
-212.278 331450000000 136690000000 1432400000 1791600000 1102247920000
-212.248 329920000000 136650000000 1431700000 1790900000 1100488060000
-212.208 328420000000 136610000000 1431100000 1790400000 1098761380000
-212.168 326950000000 136570000000 1430600000 1790000000 1097066680000
-212.138 325500000000 136520000000 1430200000 1789700000 1095339960000
-212.098 324080000000 136480000000 1430000000 1789400000 1093698800000
-212.068 322690000000 136440000000 1429700000 1789200000 1092088060000
-212.028 321330000000 136390000000 1429600000 1789100000 1090456080000
-211.998 319990000000 136350000000 1429400000 1789000000 1088897320000
